age,fl 
6,55.84567901
6,65.5210084
6,59
6,64.16326531
6,76.54961832
6,64.375
6,57.6015625
6,73.28169014
6,73.5483871
6,78.92763158
6,72.42335766
6,79.6557377
6,74.25153374
6,65.95419847
6,73.48051948
6,63.72033898
6,68.0625
6,83.46153846
6,67.0647482
6,59.76521739
6,58.97560976
6,59.97692308
6,79.08837209
6,79.4829932
6,74.19463087
6,75.02564103
6,97.6
6,81.65680473
6,87.75
6,72.80536913
6,84.27272727
6,82.05741627
6,78.78431373
6,70.74829932
6,100.1111111
6,73.46428571
6,77.85555556
6,76.51898734
6,87.61904762
6,77.39548023
6,65.87978142
6,84.2781457
6,76.51515152
6,87.82051282
6,91.66486486
6,86
6,79.95412844
6,88.59340659
6,84.29577465
6,78.30952381
6,67.34328358
6,73.92473118
6,91.65267176
6,86.4
6,83.47468354
6,81.23684211
6,78.25287356
6,53.63190184
6,81.06699752
6,71.62251656
6,89.2972973
6,89.16331995
6,64.65789474
6,86.36363636
6,88.13661202
6,70.3125
6,83.65116279
6,93.48837209
6,81.31914894
6,80.11049724
6,79.76878613
6,83.40265487
6,80.77241379
6,84.55445545
6,72.17857143
6,90.60606061
6,83.08196721
6,89.63636364
6,100.1212121
6,98.66666667
6,87.83333333
6,96.02272727
6,103.1603774
6,84.81105991
6,87.31372549
6,70.45454545
6,84.6080402
6,77.30177515
6,82.75862069
6,72.94444444
6,63.71812081
6,83.17757009
6,69.76973684
6,73.62406015
6,80.45454545
6,82.28365385
6,67.28030303
6,86.96517413
6,76.79768786
6,84.76363636
6,83.28571429
6,91.29496403
6,81.16875
6,79.5620438
6,85.62895928
6,73.68461538
6,91.85185185
6,84.50738916
6,88.44642857
6,80.625
6,83.48108108
6,78.83443709
6,84.28488372
6,86.58100559
6,77.59333333
6,86.56716418
6,86.81209503
6,73.93085106
6,84.14516129
6,79.00552486
6,89.72809668
6,71.33333333
6,74.16083916
6,72
6,78.85106383
6,74.53411306
6,83.43225806
6,83.37195122
6,78.5375
6,99.93956044
6,95.40915805
6,78.91764706
6,88.94375
6,86.22905028
6,86.859375
6,64.06015038
6,55.92485549
6,79.34782609
6,90.5412844
6,81.22077922
6,72.75
6,80.76268116
6,74.20540541
6,88
6,85.9375
6,83.805
6,83.45679012
6,102.479638
6,89.57487923
6,78.28703704
6,72.35458167
6,75.15555556
6,84.6185567
6,72.91370558
6,70.4
6,73.3875
6,67.33552632
6,57.24444444
6,62.07142857
6,59.36170213
6,63.17834395
6,87.48603352
6,67.512
6,72.14388489
6,98.52340426
6,77.616
6,72.98780488
6,82.38961039
6,67.85714286
6,75.33858268
6,66.41509434
6,71.06944444
6,85.16129032
6,76.10144928
6,85.51724138
6,68.34210526
6,79.34361233
6,81.90647482
6,73.70860927
6,70.97368421
6,53.92670157
6,72.44078947
6,74.86699507
6,64.37869822
6,85.30645161
6,63.70503597
6,89.6
6,91.99358974
6,94.5786802
6,70.6474359
6,71.74576271
6,66.58015267
6,64
6,76.87709497
6,77.63358779
6,66.25984252
6,60.98181818
6,109.828125
6,83.96449704
6,65.97037037
6,80.28776978
6,67.4893617
6,60.08633094
6,76.13043478
6,72.30769231
6,72.93478261
6,82.95652174
6,82.99358974
6,71.26618705
6,65.25
6,70.31137725
6,71.73184358
6,84.68852459
6,88.79695431
6,77.15189873
6,77.20772947
6,60.61202186
6,101.9408284
6,69.72151899
6,62.88461538
6,70.34482759
6,61.84615385
6,82.54609929
6,71.06716418
6,69.5106383
6,62.216
6,74.24
6,80.90909091
6,63.78518519
6,81.34285714
6,66.92307692
6,64.46969697
6,68.25
6,66.421875
6,70.37086093
6,71.48837209
6,73.44615385
6,67.57142857
6,60.66666667
6,66.0979021
6,74.42068966
6,64.77777778
6,61.04651163
6,72.76515152
6,62.61783439
6,70.64444444
6,65.9057971
6,63.66197183
6,73.85611511
6,56.71641791
6,71.45753425
6,62.46616541
6,73.08955224
6,73.56097561
6,71.4137931
6,67.09090909
6,73.81818182
6,72
6,59.18181818
6,73.92857143
6,71.65714286
6,77.62589928
6,65.34013605
6,77.68032787
6,77.36842105
6,73.35211268
6,70.99236641
6,63.75438596
6,69.35779817
6,70.28571429
6,75.81578947
6,72.16901408
6,74.33628319
6,63.98496241
6,74.13846154
6,73.88461538
6,68.25862069
6,65.48672566
6,74.86956522
6,78.83076923
6,71.38053097
7,74.28726287
7,65.63636364
7,73.46086957
7,107.4642857
7,81.23076923
7,76.77707006
7,71.31034483
7,73.224
7,82.52631579
7,88.16149068
7,64.04320988
7,67.66666667
7,68.08163265
7,85.67938931
7,65.5859375
7,79.33802817
7,87.49342105
7,81.50920245
7,76.67532468
7,68.66949153
7,87.23076923
7,71.04316547
7,68.69565217
7,64.68292683
7,63.69230769
7,88.52093023
7,85.11564626
7,79.1409396
7,78.97435897
7,109.6
7,84.61538462
7,96.2
7,76.59731544
7,91.63636364
7,87.68421053
7,85.83006536
7,82.99319728
7,105.7777778
7,88.64285714
7,82.13333333
7,95.7721519
7,84.96045198
7,74.05464481
7,90.29801325
7,84.93181818
7,91.66666667
7,98.42702703
7,88.33027523
7,93.69230769
7,90.98591549
7,81.71428571
7,76.46268657
7,79.97311828
7,96.38167939
7,96.21818182
7,89.60126582
7,87.03947368
7,84.59770115
7,59.90797546
7,86.42679901
7,80.49006623
7,99.66216216
7,95.64792503
7,77.58947368
7,91.2987013
7,93.68852459
7,77.625
7,93.79069767
7,99.06976744
7,86.87943262
7,86.1878453
7,83.23699422
7,95.54867257
7,85.40689655
7,91.48514851
7,78.33333333
7,97.57575758
7,92.64298725
7,94.36363636
7,108.7030303
7,101.7777778
7,96.1
7,103.7045455
7,110.0377358
7,91.71428571
7,94.49019608
7,73.63636364
7,90.59798995
7,82.74556213
7,93.51724138
7,81.92222222
7,73.81208054
7,91.12149533
7,77.74342105
7,79.7593985
7,85.28181818
7,91.875
7,81.46590909
7,90.39800995
7,81.00578035
7,91.32272727
7,89.48051948
7,104.8920863
7,84.6375
7,83.94160584
7,95.14328808
7,78.69230769
7,96.44444444
7,86.35960591
7,95.41071429
7,85
7,89.9027027
7,82.52980132
7,93.15697674
7,92.76536313
7,84.37333333
7,93.28358209
7,91.08855292
7,79.81914894
7,86.83064516
7,86.29834254
7,96.37462236
7,78
7,77.69230769
7,78.1875
7,86.08510638
7,77.36452242
7,89.58709677
7,90.26219512
7,84.975
7,109.6263736
7,99.30871492
7,84.98823529
7,94.9625
7,90.33519553
7,91.1171875
7,74.88721805
7,62.86127168
7,82.60869565
7,95.75229358
7,86.72727273
7,80.25
7,85.50181159
7,78.87567568
7,96.88888889
7,89.375
7,89.91
7,89.2345679
7,107.2941176
7,92.64251208
7,84.05555556
7,77.92031873
7,81.74814815
7,89.62886598
7,79.27918782
7,73.65925926
7,81.225
7,74.94736842
7,62.22222222
7,64.63636364
7,63.19148936
7,68.39490446
7,95.26256983
7,74.472
7,76.11510791
7,101.4
7,83.16
7,77.62195122
7,87.79220779
7,82.72108844
7,86.20472441
7,74.19811321
7,75.25
7,88.88709677
7,94.67536232
7,89.79310345
7,76.01315789
7,86.99118943
7,89.35251799
7,82.13245033
7,75.55263158
7,65.96858639
7,81.4729064
7,72.4260355
7,90.16129032
7,68.69064748
7,93.6
7,96.87820513
7,102.8629442
7,78.19230769
7,76.66949153
7,72.69465649
7,72.66666667
7,84.06703911
7,83.81679389
7,72.28346457
7,69.32121212
7,116.7890625
7,91.12426036
7,82.87769784
7,71.36170213
7,70.72661871
7,81.60386473
7,76.52564103
7,84.89130435
7,87.65217391
7,89.16666667
7,73.70833333
7,80.17964072
7,78.90502793
7,93.42622951
7,94.83756345
7,82.51898734
7,82.2705314
7,65.7704918
7,110.5798817
7,74.88607595
7,73.26923077
7,80.68965517
7,86.92907801
7,76.38059701
7,75.25531915
7,67.144
7,80.04
7,85.26573427
7,69.05185185
7,72.69230769
7,68.39393939
7,71.90625
7,74.34375
7,74.86046512
7,73.71428571
7,73.33333333
7,80.56551724
7,72.11111111
7,66.86046512
7,80.49242424
7,75.91719745
7,80.08888889
7,72.68115942
7,72.67605634
7,80.11510791
7,65.2238806
7,74.78630137
7,80.52238806
7,73.09090909
7,79.53030303
7,65.54545455
7,77.78571429
7,69.96598639
7,78.08450704
7,66.52631579
7,77.06422018
7,77.31428571
7,80.34210526
7,79.85915493
7,70.10526316
7,80.42307692
8,70.81818182
8,79.5826087
8,121.125
8,76.62068966
8,86.94736842
8,74.66666667
8,69.578125
8,82.97183099
8,87.09202454
8,73.88489209
8,72.8173913
8,69.75609756
8,66.34615385
8,95.05116279
8,87.01006711
8,83.48717949
8,91.71597633
8,104
8,84.93959732
8,106.3636364
8,94.24880383
8,91.59477124
8,90.47619048
8,115.2222222
8,92.89285714
8,90.68888889
8,100.7088608
8,93.10734463
8,81.74863388
8,94.98013245
8,91.81818182
8,94.87179487
8,104.4378378
8,95.94495413
8,99.42857143
8,84.43809524
8,83.47761194
8,88.03763441
8,105.8396947
8,102.1090909
8,93.43037975
8,68.46625767
8,87.31125828
8,110.027027
8,104.9116466
8,89.28947368
8,96.46448087
8,83.25
8,102.0290698
8,108.8372093
8,91.74468085
8,91.16022099
8,88.09248555
8,106.0752212
8,90.04137931
8,99.10891089
8,86.72619048
8,100.3636364
8,99.89617486
8,98.90909091
8,107.1111111
8,100.2333333
8,113.3068182
8,117.6792453
8,100.0967742
8,99.87254902
8,76.36363636
8,95.09045226
8,88.18934911
8,100.9655172
8,90.33888889
8,80.12080537
8,97.42990654
8,84.38815789
8,87.42857143
8,89.30454545
8,97.42788462
8,92.81439394
8,94.97512438
8,85.21387283
8,97.37727273
8,95.67532468
8,111.6906475
8,96.43125
8,89.7810219
8,102.6546003
8,85.13076923
8,101.9555556
8,90.06403941
8,103.0714286
8,91.25
8,96.32432432
8,86.8410596
8,96.95930233
8,98.94972067
8,90.4
8,101.4925373
8,95.79265659
8,85.05319149
8,90.41129032
8,94.19889503
8,103.3232628
8,82
8,85.46153846
8,87.1875
8,90.42553191
8,85.14814815
8,95.74193548
8,97.15243902
8,92.05625
8,115.0604396
8,105.2880355
8,89.54117647
8,99.64375
8,99.13407821
8,97.078125
8,83.0075188
8,69.79768786
8,93.04347826
8,100.3119266
8,90.85714286
8,88.5
8,93.20289855
8,85.62162162
8,105.7777778
8,95.5625
8,96.015
8,92.44444444
8,110.0452489
8,96.3236715
8,85.50996016
8,96.86597938
8,83.32994924
8,78.22222222
8,88.35
8,79.63157895
8,70.31111111
8,69.25324675
8,68.29787234
8,79.40764331
8,101.0949721
8,79.344
8,80.08633094
8,109.3106383
8,88.704
8,82.25609756
8,94.54545455
8,83.01886792
8,77.63888889
8,94.20967742
8,103.4463768
8,100.9103448
8,82.28947368
8,91.77092511
8,101.7625899
8,84.94039735
8,81.27631579
8,74.86910995
8,88.07881773
8,76.44970414
8,94.32258065
8,97.6
8,101.7628205
8,108.3857868
8,91.22435897
8,80.18644068
8,75.41221374
8,84.66666667
8,86.27932961
8,78.97637795
8,76.61818182
8,123.75
8,95.0295858
8,88.92086331
8,75.10791367
8,87.57487923
8,78.93589744
8,88.47826087
8,93.91304348
8,93.28205128
8,81.5625
8,87.58083832
8,87.87150838
8,98.80327869
8,99.67005076
8,90.56962025
8,87.33333333
8,76.08743169
8,116.6272189
8,78.75949367
8,80.76923077
8,88.27586207
8,91.31205674
8,82.35820896
8,72.072
8,73.73333333
8,71.1969697
8,80.93023256
8,78.49206349
8,82.66666667
8,84.66206897
8,82.56687898
8,80.6884058
8,76.61971831
8,84.36363636
8,77
8,74.01360544
8,69.99122807
9,131.1428571
9,82.68965517
9,92.10526316
9,74.19512195
9,103.7581395
9,94.65436242
9,95.85798817
9,107.9
9,89.48993289
9,111.2727273
9,122.7777778
9,97.14285714
9,101.8111111
9,111.3227848
9,96.40909091
9,109.6972973
9,99.75229358
9,106.4395604
9,88.52380952
9,88.3880597
9,99.46236559
9,111.6946565
9,105.6835443
9,79.30674847
9,94.13245033
9,114.0135135
9,117.4176707
9,98.52631579
9,100.6284153
9,113.7209302
9,93.6416185
9,111.7433628
9,105.3465347
9,105.9393939
9,106.8196721
9,112
9,105.4
9,117.1477273
9,124.5566038
9,104.6568627
9,83.18181818
9,102.5778894
9,106.7586207
9,97.07222222
9,85.16778523
9,103.7383178
9,92.36184211
9,92.03007519
9,96.54545455
9,101.3257576
9,98.9800995
9,103.4318182
9,101.8701299
9,116.5467626
9,104.0625
9,107.6621418
9,107.4666667
9,107.9464286
9,98.75
9,102.1621622
9,89.9205298
9,101.3953488
9,103.0726257
9,97.18
9,108.9552239
9,92.90425532
9,97.57258065
9,101.4917127
9,120.2416918
9,93.23076923
9,93.375
9,95.4893617
9,89.86549708
9,100.5290323
9,102.6646341
9,97.85
9,120.021978
9,108.1477105
9,101.6823529
9,103.890625
9,92.93233083
9,100
9,106.8256881
9,97.74025974
9,101.1014493
9,90.29189189
9,111.1111111
9,101.75
9,102.12
9,98.86419753
9,114.1719457
9,100.6183575
9,94.61752988
9,103.5463918
9,89.69543147
9,84.74074074
9,96.1875
9,77.77777778
9,74.38311688
9,77.87234043
9,83.46496815
9,109.5195531
9,85.38129496
9,117.9404255
9,92.664
9,87.4695122
9,99.27272727
9,91.32075472
9,81.81944444
9,111.4434783
9,107.7517241
9,86.47368421
9,98.46255507
9,109.2086331
9,91.25827815
9,80.62827225
9,104.226601
9,104.7258065
9,103.2
9,107.4615385
9,115.2893401
9,98.08333333
9,80.16793893
9,88.66666667
9,90.15083799
9,129.9375
9,98.93491124
9,93.23741007
9,80.74100719
9,94.5410628
9,83.15384615
9,95.05434783
9,102.5217391
9,100.8269231
9,93.13173653
9,96.24022346
9,104.852459
9,103.2944162
9,95.26582278
9,96.82608696
9,85.1147541
9,120.9467456
9,81.98734177
9,92.4137931
9,94.23404255
9,88.75862069
9,78.63945578
9,73.45614035
10,141.1607143
10,111.0139535
10,104.0973154
10,113.1
10,106.9328859
10,118.6363636
10,127.5
10,102.6071429
10,109.5111111
10,115.7658228
10,117.2108108
10,105.0825688
10,96.6952381
10,110.8870968
10,118
10,112.5759494
10,124.1338688
10,106.5315789
10,111.0382514
10,101.9653179
10,119.840708
10,113.6633663
10,110.8181818
10,112.424408
10,119.3333333
10,112.6333333
10,125.7897727
10,132.1981132
10,108.8431373
10,90
10,109.3165829
10,111.7241379
10,112.1495327
10,104.5909091
10,104.1293532
10,127.2302158
10,114.9230769
10,112.9777778
10,107.1955307
10,101.7
10,117.1641791
10,100.7553191
10,104.733871
10,122.9607251
10,98.82846004
10,108.8658537
10,126.1648352
10,113.8670606
10,107.7529412
10,99.2481203
10,106.0869565
10,115.9449541
10,119.1111111
10,106.56
10,118.9864253
10,108.5942029
10,100.689243
10,103.0050761
10,102.6
10,88.69064748
10,122.2553191
10,97.54716981
10,122.2782609
10,111.1724138
10,95.53947368
10,104.1982379
10,97.57615894
10,111.5665025
10,110.2741935
10,113.1602564
10,119.4314721
10,96
10,93.46927374
10,136.8984375
10,103.4911243
10,101.0071942
10,97.02898551
10,88.57692308
10,103.423913
10,107.2173913
10,99.2994012
10,101.6201117
10,112.2459016
10,108.7309645
10,101.3037975
10,101.8888889
10,91.56284153
10,124.4023669
10,89.08860759
10,97.24137931
10,97.15602837
10,93.53793103
10,81.53061224
11,149.3571429
11,120.4465116
11,122.9832215
11,130.9090909
11,136
11,110.5
11,116.3555556
11,119.9620253
11,123.972973
11,110.412844
11,102.1428571
11,117.6075269
11,131.7764391
11,112.6894737
11,122.8360656
11,108.9017341
11,126.3185841
11,118.5148515
11,119.6775956
11,125.7777778
11,117.8
11,138.2727273
11,137.5471698
11,116.6176471
11,95
11,115.3065327
11,116.588785
11,114.2454545
11,108.7064677
11,129.8201439
11,122.6847662
11,119.4074074
11,111.3184358
11,106.22
11,122.3880597
11,108.606383
11,130.5135952
11,108.4990253
11,133.489011
11,122.7060561
11,113.0647059
11,112.7819549
11,114.3478261
11,122.4587156
11,125.3333333
11,123.800905
11,114.7294686
11,106.7609562
11,108.3
11,126.5702128
11,104.8113208
11,131.0492754
11,118.0137931
11,109.9339207
11,101.7880795
11,118.1724138
11,117.2096774
11,117.2307692
11,122.8832487
11,107.3964497
11,104.4604317
11,117.3913043
11,117.6229508
11,114.1675127
11,106.9516908
11,95.43169399
11,126.9940828
11,92.3164557
12,161.1964286
12,130.6046512
12,139.9090909
12,143.5555556
12,125.7666667
12,125.1455696
12,129.2324324
12,120.3119266
12,109.6333333
12,138.4926372
12,113.7572254
12,132.7964602
12,124.0594059
12,127.2604736
12,146.9147727
12,145.9528302
12,124.2914573
12,121.728972
12,119.8772727
12,131.7625899
12,132.199095
12,118.1899441
12,129.1044776
12,117.1117021
12,134.7432024
12,112.037037
12,145.3021978
12,133.1048744
12,118.3764706
12,121.9565217
12,127.6697248
12,135.1111111
12,128.6153846
12,119.6376812
12,113.3386454
12,135.9191489
12,138.0144928
12,118.5374449
12,125.5123153
12,123.4516129
12,123.7435897
12,126.3350254
12,111.3669065
12,122.8695652
12,112.647343
12,105.7486339
12,130.4497041
12,97.48101266
13,169.3928571
13,138.5860465
13,148.9090909
13,147.3333333
13,133.4666667
13,132.7974684
13,134.4918919
13,129.4495413
13,120.5285714
13,147.5247657
13,116.5317919
13,143.3230088
13,130.2970297
13,137.8105647
13,151.7159091
13,154.3584906
13,131.0301508
13,125.5090909
13,136.9562594
13,137.3134328
13,138.9728097
13,150.2637363
13,144.5435746
13,126.3043478
13,133.5321101
13,144.8888889
13,135.4932127
13,121.940239
13,143.1106383
13,144.9797101
13,124.2731278
13,135.0541872
13,131.1675127
13,128.3478261
13,117.0772947
13,114.1311475
13,134.7692308
14,173.9464286
14,150.1953488
14,155.4545455
14,142.0222222
14,135.7594937
14,140.8715596
14,127.3380952
14,155.8621151
14,152.2300885
14,148.3606557
14,158.4375
14,137.7688442
14,132.75
14,148.4736048
14,143.2835821
14,143.2024169
14,155.4615385
14,157.8020679
14,138.0917431
14,152
14,143.0588235
14,150.3021277
14,149.1072464
14,131.9207048
14,139.4581281
14,136.9565217
14,138.2248521
15,181.2321429
15,162
15,148.0111111
15,138.721519
15,154.5779817
15,135.5095238
15,167.9049531
15,157.0884956
15,158.9107468
15,163.2386364
15,143.0100503
15,139.9909091
15,158.2383107
15,145.9214502
15,159.2417582
15,165.3412112
15,161.7777778
15,156.0553191
15,153.7507246
15,136.7004405
15,144.5960591
15,147.9130435
16,187.6071429
16,148.5949367
16,161.1371681
16,169.1311475
16,146.4272727
16,162.494721
16,154.9848943
16,165.6208791
16,168.4608567
16,161.8085106
16,160.457971
16,141.4801762
16,152.6086957
17,193.9821429
17,153.2848101
17,167.6150442
17,177.3734062
17,163.3227273
17,157.7039275
17,167.7472527
17,171.5805022
17,166.1234043
17,164.5855072
17,149.1277533
17,158.8695652
18,200.3571429
18,172.4734513
18,161.6314199
18,171.0347826
18,156.7753304
19,178.9513274
19,165.2567976
19,161.5550661
20,168.5800604
20,165.3788546
21,171.2990937
21,169.2026432
22,173.4138973
22,174.938326
23,175.5287009
23,181.6299559
24,177.9456193
24,190.2334802
25,180.3625378
25,195.0132159
26,183.6858006
26,198.8370044
27,186.102719
27,202.660793
28,192.7492447
28,207.4405286
29,196.3746224
29,212.2202643
